Date,Open,High,Low,Close,Change (Pips),Change (%)
"Oct 01, 2020 0:00",0.71603,0.72092,0.71528,0.71824,22.1,0.0031
"Sep 30, 2020 0:00",0.71297,0.71752,0.71001,0.71632,33.5,0.0047
"Sep 29, 2020 0:00",0.70685,0.71382,0.70681,0.71325,64,0.009
"Sep 28, 2020 0:00",0.70248,0.70741,0.70243,0.70721,47.3,0.0067
"Sep 25, 2020 0:00",0.70433,0.70867,0.70057,0.70301,-13.2,-0.19%
"Sep 24, 2020 0:00",0.70711,0.70808,0.70159,0.70454,-25.7,-0.36%
"Sep 23, 2020 0:00",0.71686,0.71773,0.70685,0.70723,-96.3,-1.36%
"Sep 22, 2020 0:00",0.72235,0.72355,0.71546,0.71698,-53.7,-0.75%
"Sep 21, 2020 0:00",0.72889,0.73243,0.71993,0.72239,-65,-0.90%
"Sep 18, 2020 0:00",0.73096,0.73342,0.72827,0.72887,-20.9,-0.29%
"Sep 17, 2020 0:00",0.73048,0.7315,0.72537,0.73113,6.5,0.0009
"Sep 16, 2020 0:00",0.73011,0.73448,0.72781,0.73051,4,0.0005
"Sep 15, 2020 0:00",0.72872,0.73424,0.72667,0.73015,14.3,0.002
"Sep 14, 2020 0:00",0.72768,0.73036,0.72643,0.72889,12.1,0.0017
"Sep 11, 2020 0:00",0.72518,0.73058,0.72472,0.72815,29.7,0.0041
"Sep 10, 2020 0:00",0.72725,0.73245,0.72474,0.72577,-14.8,-0.20%
"Sep 09, 2020 0:00",0.7213,0.72875,0.71919,0.72827,69.7,0.0096
"Sep 08, 2020 0:00",0.72725,0.73092,0.72107,0.72134,-59.1,-0.82%
"Sep 07, 2020 0:00",0.72809,0.72981,0.72701,0.72753,-5.6,-0.08%
"Sep 04, 2020 0:00",0.72734,0.72988,0.72222,0.72848,11.4,0.0016
"Sep 03, 2020 0:00",0.73379,0.73392,0.72648,0.72732,-64.7,-0.89%
"Sep 02, 2020 0:00",0.73722,0.73818,0.73015,0.73374,-34.8,-0.47%
"Sep 01, 2020 0:00",0.73755,0.74136,0.73594,0.73722,-3.3,-0.04%
"Aug 31, 2020 0:00",0.73565,0.74031,0.73398,0.73753,18.8,0.0025
"Aug 28, 2020 0:00",0.72582,0.73658,0.72525,0.73654,107.2,0.0146
"Aug 27, 2020 0:00",0.72329,0.72907,0.7217,0.72592,26.3,0.0036
"Aug 26, 2020 0:00",0.71942,0.72395,0.71871,0.72339,39.7,0.0055
"Aug 25, 2020 0:00",0.7163,0.7198,0.71506,0.71941,31.1,0.0043
"Aug 24, 2020 0:00",0.71555,0.7204,0.71407,0.71612,5.7,0.0008
"Aug 21, 2020 0:00",0.71922,0.72158,0.71394,0.71602,-32,-0.45%
"Aug 20, 2020 0:00",0.71804,0.72025,0.71358,0.7192,11.6,0.0016
"Aug 19, 2020 0:00",0.72428,0.72755,0.71792,0.71809,-61.9,-0.86%
"Aug 18, 2020 0:00",0.72137,0.72646,0.72088,0.72427,29,0.004
"Aug 17, 2020 0:00",0.71658,0.72275,0.71618,0.72152,49.4,0.0068
"Aug 14, 2020 0:00",0.71391,0.71748,0.71318,0.71721,33,0.0046
"Aug 13, 2020 0:00",0.71539,0.71881,0.7136,0.71472,-6.7,-0.09%
"Aug 12, 2020 0:00",0.71427,0.71755,0.71088,0.71616,18.9,0.0026
"Aug 11, 2020 0:00",0.71488,0.71899,0.71352,0.71435,-5.3,-0.07%
"Aug 10, 2020 0:00",0.71575,0.71839,0.714,0.71485,-9,-0.13%
"Aug 07, 2020 0:00",0.72273,0.72432,0.71446,0.71602,-67.1,-0.94%
"Aug 06, 2020 0:00",0.71914,0.72394,0.71742,0.72353,43.9,0.0061
"Aug 05, 2020 0:00",0.71602,0.72414,0.71416,0.71913,31.1,0.0043
"Aug 04, 2020 0:00",0.71218,0.71673,0.71062,0.71612,39.4,0.0055
"Aug 03, 2020 0:00",0.71227,0.71496,0.70762,0.71231,0.4,0.0001
"Jul 31, 2020 0:00",0.71942,0.7227,0.71332,0.71417,-52.5,-0.74%
"Jul 30, 2020 0:00",0.71714,0.71975,0.71205,0.71951,23.7,0.0033
"Jul 29, 2020 0:00",0.71466,0.71968,0.71466,0.71868,40.2,0.0056
"Jul 28, 2020 0:00",0.71488,0.71768,0.71128,0.71591,10.3,0.0014
"Jul 27, 2020 0:00",0.70753,0.715,0.70753,0.71498,74.5,0.0104
"Jul 24, 2020 0:00",0.70976,0.71255,0.70639,0.7106,8.4,0.0012
"Jul 23, 2020 0:00",0.71392,0.71615,0.70904,0.70982,-41,-0.58%
"Jul 22, 2020 0:00",0.71276,0.71832,0.71121,0.71407,13.1,0.0018
"Jul 21, 2020 0:00",0.70157,0.71466,0.70037,0.71287,113,0.0159
"Jul 20, 2020 0:00",0.69818,0.7017,0.69725,0.70168,35,0.005
"Jul 17, 2020 0:00",0.69702,0.70051,0.69656,0.69963,26.1,0.0037
"Jul 16, 2020 0:00",0.7007,0.70141,0.69633,0.69723,-34.7,-0.50%
"Jul 15, 2020 0:00",0.69745,0.70379,0.69636,0.70074,32.9,0.0047
"Jul 14, 2020 0:00",0.69393,0.69774,0.69211,0.69766,37.3,0.0053
"Jul 13, 2020 0:00",0.69448,0.6993,0.69387,0.69394,-5.4,-0.08%
"Jul 10, 2020 0:00",0.6963,0.69692,0.69235,0.69473,-15.7,-0.23%
"Jul 09, 2020 0:00",0.69812,0.70014,0.69501,0.69632,-18,-0.26%
"Jul 08, 2020 0:00",0.69461,0.69863,0.69272,0.69806,34.5,0.0049
"Jul 07, 2020 0:00",0.69724,0.69974,0.69219,0.69458,-26.6,-0.38%
"Jul 06, 2020 0:00",0.69272,0.69875,0.69272,0.69735,46.3,0.0066
"Jul 03, 2020 0:00",0.69219,0.69473,0.69122,0.69356,13.7,0.002
"Jul 02, 2020 0:00",0.69148,0.69523,0.69016,0.69262,11.4,0.0016
"Jul 01, 2020 0:00",0.6903,0.69438,0.68772,0.69147,11.7,0.0017
"Jun 30, 2020 0:00",0.68621,0.69124,0.68329,0.69029,40.8,0.0059
"Jun 29, 2020 0:00",0.68549,0.68907,0.68416,0.68663,11.4,0.0017
"Jun 26, 2020 0:00",0.68863,0.6895,0.68403,0.68602,-26.1,-0.38%
"Jun 25, 2020 0:00",0.68681,0.68926,0.68473,0.68873,19.2,0.0028
"Jun 24, 2020 0:00",0.69294,0.69618,0.68623,0.68684,-61,-0.89%
"Jun 23, 2020 0:00",0.69081,0.69747,0.68581,0.69297,21.6,0.0031
"Jun 22, 2020 0:00",0.68085,0.69228,0.68085,0.69093,100.8,0.0146
"Jun 19, 2020 0:00",0.68513,0.69112,0.68291,0.68342,-17.1,-0.25%
"Jun 18, 2020 0:00",0.68838,0.69024,0.68359,0.68521,-31.7,-0.46%
"Jun 17, 2020 0:00",0.68875,0.69223,0.68518,0.68829,-4.6,-0.07%
"Jun 16, 2020 0:00",0.69187,0.69768,0.68335,0.68886,-30.1,-0.44%
"Jun 15, 2020 0:00",0.68394,0.69252,0.67768,0.69194,80,0.0116
"Jun 12, 2020 0:00",0.68527,0.69115,0.67994,0.68699,17.2,0.0025
"Jun 11, 2020 0:00",0.69939,0.7013,0.68394,0.68544,-139.5,-2.04%
"Jun 10, 2020 0:00",0.69602,0.70641,0.69327,0.69982,38,0.0054
"Jun 09, 2020 0:00",0.70201,0.70424,0.68985,0.69599,-60.2,-0.86%
"Jun 08, 2020 0:00",0.69629,0.70296,0.6962,0.702,57.1,0.0081
"Jun 05, 2020 0:00",0.69399,0.70128,0.69306,0.69654,25.5,0.0037
"Jun 04, 2020 0:00",0.69198,0.69875,0.68822,0.69428,23,0.0033
"Jun 03, 2020 0:00",0.68958,0.69833,0.68563,0.69225,26.7,0.0039
"Jun 02, 2020 0:00",0.67972,0.68985,0.67747,0.68968,99.6,0.0144
"Jun 01, 2020 0:00",0.66559,0.68036,0.66481,0.67977,141.8,0.0209
"May 29, 2020 0:00",0.66348,0.66831,0.66116,0.66674,32.6,0.0049
"May 28, 2020 0:00",0.6621,0.66676,0.65885,0.66365,15.5,0.0023
"May 27, 2020 0:00",0.66487,0.66803,0.65673,0.66237,-25,-0.38%
"May 26, 2020 0:00",0.65432,0.66752,0.65359,0.66557,112.5,0.0169
"May 25, 2020 0:00",0.65298,0.65504,0.652,0.65451,15.3,0.0023
"May 22, 2020 0:00",0.65619,0.65724,0.65059,0.65357,-26.2,-0.40%
"May 21, 2020 0:00",0.65959,0.65988,0.65487,0.65647,-31.2,-0.48%
"May 20, 2020 0:00",0.65359,0.66162,0.65253,0.65993,63.4,0.0096
"May 19, 2020 0:00",0.65235,0.65851,0.651,0.65366,13.1,0.002
"May 18, 2020 0:00",0.64174,0.6527,0.64097,0.65235,106.1,0.0163
"May 15, 2020 0:00",0.64583,0.64736,0.64022,0.64157,-42.6,-0.66%
"May 14, 2020 0:00",0.64513,0.64688,0.64035,0.64617,10.4,0.0016
"May 13, 2020 0:00",0.64688,0.65241,0.64384,0.64564,-12.4,-0.19%
"May 12, 2020 0:00",0.64884,0.6536,0.6432,0.64713,-17.1,-0.26%
"May 11, 2020 0:00",0.65307,0.65615,0.64565,0.64881,-42.6,-0.66%
"May 08, 2020 0:00",0.64936,0.65478,0.64922,0.65295,35.9,0.0055
"May 07, 2020 0:00",0.63988,0.65063,0.63788,0.64959,97.1,0.0149
"May 06, 2020 0:00",0.64294,0.64528,0.63934,0.64042,-25.2,-0.39%
"May 05, 2020 0:00",0.64223,0.64757,0.64165,0.64332,10.9,0.0017
"May 04, 2020 0:00",0.64109,0.64343,0.63724,0.64254,14.5,0.0023
"May 01, 2020 0:00",0.65101,0.65109,0.64098,0.642,-90.1,-1.40%
"Apr 30, 2020 0:00",0.65563,0.657,0.64903,0.65122,-44.1,-0.68%
"Apr 29, 2020 0:00",0.64893,0.65579,0.64856,0.6557,67.7,0.0103
"Apr 28, 2020 0:00",0.64638,0.65141,0.64343,0.64912,27.4,0.0042
"Apr 27, 2020 0:00",0.63755,0.64717,0.63755,0.64635,88,0.0136
"Apr 24, 2020 0:00",0.63695,0.63964,0.63372,0.63962,26.7,0.0042
"Apr 23, 2020 0:00",0.63192,0.64058,0.62828,0.63694,50.2,0.0079
"Apr 22, 2020 0:00",0.62795,0.63523,0.62753,0.63213,41.8,0.0066
"Apr 21, 2020 0:00",0.63358,0.63468,0.62535,0.62819,-53.9,-0.86%
"Apr 20, 2020 0:00",0.6358,0.63975,0.63329,0.63359,-22.1,-0.35%
"Apr 17, 2020 0:00",0.63257,0.6385,0.63145,0.63622,36.5,0.0057
"Apr 16, 2020 0:00",0.63158,0.63338,0.62638,0.63239,8.1,0.0013
"Apr 15, 2020 0:00",0.64417,0.64435,0.62843,0.63179,-123.8,-1.96%
"Apr 14, 2020 0:00",0.63763,0.6445,0.63735,0.6442,65.7,0.0102
"Apr 13, 2020 0:00",0.63399,0.64091,0.63257,0.63831,43.2,0.0068
"Apr 10, 2020 0:00",0.63363,0.63675,0.63122,0.63482,11.9,0.0019
"Apr 09, 2020 0:00",0.62288,0.63625,0.61951,0.63388,110,0.0174
"Apr 08, 2020 0:00",0.61666,0.62453,0.61158,0.62294,62.8,0.0101
"Apr 07, 2020 0:00",0.60865,0.62082,0.60754,0.61696,83.1,0.0135
"Apr 06, 2020 0:00",0.601,0.61065,0.59831,0.60871,77.1,0.0127
"Apr 03, 2020 0:00",0.60562,0.60752,0.59796,0.59939,-62.3,-1.04%
"Apr 02, 2020 0:00",0.60734,0.61189,0.6007,0.60591,-14.3,-0.24%
"Apr 01, 2020 0:00",0.61331,0.61854,0.60389,0.60734,-59.7,-0.98%
"Mar 31, 2020 0:00",0.61623,0.62136,0.60709,0.61369,-25.4,-0.41%
"Mar 30, 2020 0:00",0.61537,0.61842,0.61114,0.61692,15.5,0.0025
"Mar 27, 2020 0:00",0.60626,0.62007,0.60227,0.61657,103.1,0.0167
"Mar 26, 2020 0:00",0.59588,0.60875,0.58703,0.60594,100.6,0.0166
"Mar 25, 2020 0:00",0.5955,0.60735,0.59306,0.59585,3.5,0.0006
"Mar 24, 2020 0:00",0.58354,0.59753,0.5811,0.59571,121.7,0.0204
"Mar 23, 2020 0:00",0.57994,0.58448,0.56995,0.58236,24.2,0.0042
"Mar 20, 2020 0:00",0.57415,0.59863,0.56637,0.58008,59.3,0.0102
"Mar 19, 2020 0:00",0.5768,0.59641,0.55062,0.57421,-25.9,-0.45%
"Mar 18, 2020 0:00",0.59959,0.60285,0.57008,0.5772,-223.9,-3.88%
"Mar 17, 2020 0:00",0.61083,0.61484,0.59584,0.59957,-112.6,-1.88%
"Mar 16, 2020 0:00",0.61391,0.63016,0.60789,0.61184,-20.7,-0.34%
"Mar 13, 2020 0:00",0.62342,0.63255,0.61229,0.61775,-56.7,-0.92%
"Mar 12, 2020 0:00",0.64825,0.64919,0.62116,0.62311,-251.4,-4.03%
"Mar 11, 2020 0:00",0.65042,0.65398,0.64751,0.64832,-21,-0.32%
"Mar 10, 2020 0:00",0.65825,0.66124,0.64621,0.65132,-69.3,-1.06%
"Mar 09, 2020 0:00",0.66033,0.66846,0.63114,0.65859,-17.4,-0.26%
"Mar 06, 2020 0:00",0.66127,0.66571,0.65851,0.66435,30.8,0.0046
"Mar 05, 2020 0:00",0.66261,0.66367,0.65839,0.66093,-16.8,-0.25%
"Mar 04, 2020 0:00",0.65829,0.66281,0.65772,0.66263,43.4,0.0065
"Mar 03, 2020 0:00",0.65352,0.66456,0.65097,0.65832,48,0.0073
"Mar 02, 2020 0:00",0.64652,0.65683,0.64622,0.65393,74.1,0.0113
"Feb 28, 2020 0:00",0.65663,0.65851,0.64336,0.65051,-61.2,-0.94%
"Feb 27, 2020 0:00",0.65439,0.65922,0.65426,0.65686,24.7,0.0038
"Feb 26, 2020 0:00",0.66029,0.66072,0.65427,0.65427,-60.2,-0.92%
"Feb 25, 2020 0:00",0.65998,0.66227,0.65866,0.66011,1.3,0.0002
"Feb 24, 2020 0:00",0.65811,0.66198,0.65811,0.66047,23.6,0.0036
"Feb 21, 2020 0:00",0.66151,0.66389,0.65861,0.66267,11.6,0.0018
"Feb 20, 2020 0:00",0.66756,0.66935,0.66099,0.66121,-63.5,-0.96%
"Feb 19, 2020 0:00",0.66828,0.67078,0.66654,0.6678,-4.8,-0.07%
"Feb 18, 2020 0:00",0.67132,0.67153,0.66737,0.66886,-24.6,-0.37%
"Feb 17, 2020 0:00",0.67182,0.6733,0.67111,0.67129,-5.3,-0.08%
"Feb 14, 2020 0:00",0.67186,0.67315,0.67092,0.67135,-5.1,-0.08%
"Feb 13, 2020 0:00",0.67366,0.67452,0.67069,0.67186,-18,-0.27%
"Feb 12, 2020 0:00",0.6714,0.67502,0.67114,0.6737,23,0.0034
"Feb 11, 2020 0:00",0.66859,0.67365,0.66806,0.67128,26.9,0.004
"Feb 10, 2020 0:00",0.6663,0.67072,0.66629,0.66864,23.4,0.0035
"Feb 07, 2020 0:00",0.67291,0.67369,0.66623,0.66763,-52.8,-0.79%
"Feb 06, 2020 0:00",0.67463,0.67653,0.67271,0.67317,-14.6,-0.22%
"Feb 05, 2020 0:00",0.67378,0.67739,0.67233,0.67465,8.7,0.0013
"Feb 04, 2020 0:00",0.66909,0.67417,0.66787,0.67376,46.7,0.0069
"Feb 03, 2020 0:00",0.66813,0.6707,0.66813,0.66926,11.3,0.0017
"Jan 31, 2020 0:00",0.67207,0.67297,0.66827,0.66865,-34.2,-0.51%
"Jan 30, 2020 0:00",0.67532,0.67549,0.66999,0.67203,-32.9,-0.49%
"Jan 29, 2020 0:00",0.67616,0.67772,0.67352,0.67529,-8.7,-0.13%
"Jan 28, 2020 0:00",0.67604,0.67651,0.6737,0.67627,2.3,0.0003
"Jan 27, 2020 0:00",0.68113,0.68182,0.67522,0.67603,-51,-0.75%
"Jan 24, 2020 0:00",0.68462,0.6857,0.68172,0.68256,-20.6,-0.30%
"Jan 23, 2020 0:00",0.68442,0.68789,0.68294,0.68486,4.4,0.0006
"Jan 22, 2020 0:00",0.68443,0.68563,0.6827,0.68436,-0.7,-0.01%
"Jan 21, 2020 0:00",0.68714,0.68805,0.68426,0.68449,-26.5,-0.39%
"Jan 20, 2020 0:00",0.68714,0.68883,0.68549,0.68717,0.3,0
"Jan 17, 2020 0:00",0.68971,0.6911,0.68705,0.68711,-26,-0.38%
"Jan 16, 2020 0:00",0.69002,0.69338,0.68879,0.68964,-3.8,-0.06%
"Jan 15, 2020 0:00",0.69009,0.69169,0.68774,0.69064,5.5,0.0008
"Jan 14, 2020 0:00",0.69034,0.69098,0.6885,0.69039,0.5,0.0001
"Jan 13, 2020 0:00",0.68963,0.69201,0.68936,0.69032,6.9,0.001
"Jan 10, 2020 0:00",0.68578,0.69109,0.68505,0.68985,40.7,0.0059
"Jan 09, 2020 0:00",0.68644,0.68802,0.685,0.6858,-6.4,-0.09%
"Jan 08, 2020 0:00",0.68686,0.68853,0.68489,0.68658,-2.8,-0.04%
"Jan 07, 2020 0:00",0.69387,0.69417,0.68587,0.68681,-70.6,-1.03%
"Jan 06, 2020 0:00",0.694,0.69576,0.69251,0.69398,-0.2,0
"Jan 03, 2020 0:00",0.69919,0.69919,0.69302,0.6945,-46.9,-0.68%
"Jan 02, 2020 0:00",0.70123,0.70197,0.69784,0.69893,-23,-0.33%
"Dec 31, 2019 0:00",0.69936,0.70318,0.69929,0.70164,22.8,0.0032
"Dec 30, 2019 0:00",0.69747,0.70041,0.69747,0.69936,18.9,0.0027
"Dec 27, 2019 0:00",0.69444,0.69874,0.69413,0.69849,40.5,0.0058
"Dec 26, 2019 0:00",0.6917,0.69495,0.69166,0.6946,29,0.0042
"Dec 24, 2019 0:00",0.69215,0.69302,0.69112,0.69219,0.4,0.0001
"Dec 23, 2019 0:00",0.689,0.69287,0.689,0.69226,32.6,0.0047
"Dec 20, 2019 0:00",0.68852,0.69067,0.6883,0.69008,15.6,0.0023
"Dec 19, 2019 0:00",0.68526,0.68881,0.68483,0.6885,32.4,0.0047
"Dec 18, 2019 0:00",0.68508,0.68642,0.68383,0.68543,3.5,0.0005
"Dec 17, 2019 0:00",0.6884,0.68847,0.68384,0.68515,-32.5,-0.47%
"Dec 16, 2019 0:00",0.68817,0.68979,0.68684,0.6885,3.3,0.0005
"Dec 13, 2019 0:00",0.69037,0.6938,0.68635,0.6875,-28.7,-0.42%
"Dec 12, 2019 0:00",0.68748,0.69129,0.68673,0.69097,34.9,0.0051
"Dec 11, 2019 0:00",0.68079,0.68891,0.68042,0.68773,69.4,0.0101
"Dec 10, 2019 0:00",0.68226,0.68373,0.68001,0.68104,-12.2,-0.18%
"Dec 09, 2019 0:00",0.68301,0.68382,0.68201,0.68219,-8.2,-0.12%
"Dec 06, 2019 0:00",0.68315,0.68569,0.68234,0.68406,9.1,0.0013
"Dec 05, 2019 0:00",0.68455,0.68547,0.68209,0.68324,-13.1,-0.19%
"Dec 04, 2019 0:00",0.68468,0.68553,0.68132,0.68488,2,0.0003
"Dec 03, 2019 0:00",0.68176,0.6862,0.68149,0.68484,30.8,0.0045
"Dec 02, 2019 0:00",0.6767,0.68257,0.67615,0.68185,51.5,0.0076
"Nov 29, 2019 0:00",0.67676,0.67796,0.67543,0.67586,-9,-0.13%
"Nov 28, 2019 0:00",0.67754,0.67777,0.67591,0.67685,-6.9,-0.10%
"Nov 27, 2019 0:00",0.67881,0.67913,0.67722,0.67752,-12.9,-0.19%
"Nov 26, 2019 0:00",0.67789,0.67952,0.6768,0.67866,7.7,0.0011
"Nov 25, 2019 0:00",0.67895,0.6799,0.67678,0.67768,-12.7,-0.19%
"Nov 22, 2019 0:00",0.67847,0.68031,0.67804,0.67856,0.9,0.0001
"Nov 21, 2019 0:00",0.68025,0.6814,0.67831,0.67872,-15.3,-0.23%
"Nov 20, 2019 0:00",0.68241,0.68311,0.67902,0.68019,-22.2,-0.33%
"Nov 19, 2019 0:00",0.68087,0.68348,0.6785,0.68279,19.2,0.0028
"Nov 18, 2019 0:00",0.68104,0.68226,0.67991,0.68087,-1.7,-0.02%
"Nov 15, 2019 0:00",0.67856,0.6821,0.67807,0.68208,35.2,0.0052
"Nov 14, 2019 0:00",0.68375,0.68412,0.67696,0.67862,-51.3,-0.76%
"Nov 13, 2019 0:00",0.68407,0.68576,0.68214,0.68378,-2.9,-0.04%
"Nov 12, 2019 0:00",0.68499,0.68575,0.68316,0.68413,-8.6,-0.13%
"Nov 11, 2019 0:00",0.68534,0.68654,0.68468,0.68502,-3.2,-0.05%
"Nov 08, 2019 0:00",0.68969,0.69066,0.68478,0.68583,-38.6,-0.56%
"Nov 07, 2019 0:00",0.68835,0.69135,0.68618,0.68982,14.7,0.0021
"Nov 06, 2019 0:00",0.68931,0.69074,0.6869,0.68839,-9.2,-0.13%
"Nov 05, 2019 0:00",0.68823,0.69279,0.68763,0.6893,10.7,0.0016
"Nov 04, 2019 0:00",0.69093,0.69248,0.68768,0.68843,-25,-0.36%
"Nov 01, 2019 0:00",0.68931,0.69211,0.68839,0.69131,20,0.0029
"Oct 31, 2019 0:00",0.69031,0.69298,0.68833,0.68941,-9,-0.13%
"Oct 30, 2019 0:00",0.68641,0.69019,0.68488,0.69017,37.6,0.0054
"Oct 29, 2019 0:00",0.68369,0.6872,0.68354,0.68643,27.4,0.004
"Oct 28, 2019 0:00",0.68179,0.68456,0.6811,0.68382,20.3,0.003
"Oct 25, 2019 0:00",0.68186,0.6836,0.68091,0.68208,2.2,0.0003
"Oct 24, 2019 0:00",0.68527,0.68579,0.68111,0.68173,-35.4,-0.52%
"Oct 23, 2019 0:00",0.68545,0.68624,0.6834,0.68541,-0.4,-0.01%
"Oct 22, 2019 0:00",0.68673,0.68829,0.68506,0.68568,-10.5,-0.15%
"Oct 21, 2019 0:00",0.6844,0.68801,0.68396,0.68673,23.3,0.0034
"Oct 18, 2019 0:00",0.68235,0.68566,0.68211,0.68565,33,0.0048
"Oct 17, 2019 0:00",0.67575,0.68329,0.6751,0.68246,67.1,0.0098
"Oct 16, 2019 0:00",0.67525,0.67654,0.67235,0.67583,5.8,0.0009
"Oct 15, 2019 0:00",0.67743,0.67884,0.67424,0.67553,-19,-0.28%
"Oct 14, 2019 0:00",0.67868,0.68015,0.67513,0.67764,-10.4,-0.15%
"Oct 11, 2019 0:00",0.67598,0.68105,0.67532,0.67937,33.9,0.005
"Oct 10, 2019 0:00",0.67233,0.67746,0.67106,0.67614,38.1,0.0056
"Oct 09, 2019 0:00",0.6728,0.67499,0.67226,0.67232,-4.8,-0.07%
"Oct 08, 2019 0:00",0.67322,0.67572,0.67232,0.67278,-4.4,-0.07%
"Oct 07, 2019 0:00",0.67544,0.6765,0.67295,0.67319,-22.5,-0.33%
"Oct 04, 2019 0:00",0.67409,0.67738,0.67385,0.67664,25.5,0.0038
"Oct 03, 2019 0:00",0.67056,0.67529,0.67023,0.6741,35.4,0.0053
"Oct 02, 2019 0:00",0.67041,0.67187,0.66708,0.67074,3.3,0.0005
"Oct 01, 2019 0:00",0.67492,0.6776,0.66719,0.67033,-45.9,-0.68%
"Sep 30, 2019 0:00",0.67599,0.67705,0.67414,0.67498,-10.1,-0.15%
"Sep 27, 2019 0:00",0.67477,0.67793,0.67434,0.67663,18.6,0.0027
"Sep 26, 2019 0:00",0.675,0.67808,0.67458,0.67475,-2.5,-0.04%
"Sep 25, 2019 0:00",0.68009,0.68036,0.67388,0.67495,-51.4,-0.76%
"Sep 24, 2019 0:00",0.67734,0.68063,0.67654,0.68004,27,0.004
"Sep 23, 2019 0:00",0.67672,0.67814,0.67638,0.6772,4.8,0.0007
"Sep 20, 2019 0:00",0.67912,0.68087,0.67601,0.67622,-29,-0.43%
"Sep 19, 2019 0:00",0.68276,0.68314,0.67805,0.67928,-34.8,-0.51%
"Sep 18, 2019 0:00",0.68649,0.68692,0.68127,0.68294,-35.5,-0.52%
"Sep 17, 2019 0:00",0.68636,0.68697,0.68303,0.68654,1.8,0.0003
"Sep 16, 2019 0:00",0.68615,0.68842,0.68541,0.68656,4.1,0.0006
